0.291,1.271,-0.012,0.789,-0.281,-0.222,-0.472,-0.941,-0.634,-0.088
-2.173,-1.111,-1.362,0.238,0.563,0.715,-0.203,0.188,-0.189,0.011
-1.454,-0.903,-0.916,0.605,-0.142,0.649,0.076,-0.264,-0.174,-0.217
-0.718,1.205,0.266,-0.541,-1.447,-0.779,0.263,-0.260,0.006,0.054
2.921,-1.088,0.356,0.065,-0.638,0.757,0.579,0.873,0.328,0.236
-3.447,2.224,-0.045,-0.784,-0.966,-2.111,0.424,0.608,-0.654,-0.845
1.286,2.844,-0.390,-1.208,-1.259,-0.364,0.334,0.754,0.270,-0.731
-1.434,1.459,-0.477,-1.657,-0.832,-1.598,-0.001,-0.026,-0.015,0.004
-3.086,1.834,0.687,-0.248,0.995,-0.838,-0.208,0.090,-0.202,-0.821
1.358,0.331,1.104,0.230,-1.102,1.054,-0.291,-0.451,-0.881,-0.428
-0.540,0.410,-0.499,0.036,-1.114,-1.032,0.298,-0.755,-0.005,-0.120
2.198,0.441,0.124,0.653,-1.784,0.275,0.174,0.331,-0.789,-0.497
3.195,-0.980,-0.189,1.127,-1.031,0.514,-0.361,0.633,0.549,-0.143
0.851,-0.228,0.574,-0.139,-0.777,0.330,-0.466,-0.667,-0.288,-0.308
2.343,-0.334,0.568,0.283,-0.548,0.905,1.378,0.548,0.363,0.068
2.336,-0.217,0.967,0.869,-0.480,1.015,-0.072,0.534,-0.556,0.519
1.705,-0.568,0.426,0.688,-0.932,0.837,0.085,-0.786,-0.005,-0.030
1.872,0.374,0.244,-0.032,-0.641,0.235,0.513,1.714,0.226,0.146
3.278,-0.151,0.742,0.072,-1.073,0.331,0.214,-0.498,-0.082,-0.029
1.352,-0.176,0.716,0.313,-1.190,0.341,-0.006,-0.479,-0.942,-0.861
2.644,-1.339,1.039,-0.243,-1.483,0.645,-0.258,0.253,-0.661,0.031
1.723,-0.717,-0.434,0.296,-1.014,0.175,0.674,0.366,0.467,0.088
-0.095,0.962,0.094,0.072,-0.737,-1.136,0.653,-0.348,0.107,-0.215
3.068,4.282,2.351,1.113,-0.252,0.966,1.019,0.821,0.047,-0.320
5.010,0.442,0.291,1.133,-0.702,-0.033,1.909,0.972,-0.779,-0.693
-1.294,-0.913,0.949,0.836,-0.192,-0.605,-0.344,0.307,-0.125,0.183
-0.410,2.010,-0.889,0.867,-1.328,-1.079,-0.270,0.105,-0.771,0.184
4.492,1.892,0.148,-0.510,1.227,0.750,-0.484,-0.037,-0.766,-1.084
-0.431,-0.759,0.242,0.478,-0.000,0.288,-0.398,-0.629,0.213,-0.120
-1.168,-0.254,-0.103,0.253,-0.178,-0.821,-0.182,0.098,-0.270,-0.485
-0.379,0.475,2.055,1.144,0.508,0.535,1.099,-0.490,-0.379,-0.131
5.038,-1.382,0.208,-0.728,-0.152,-1.291,0.477,0.059,0.029,0.835
0.139,-0.274,0.923,0.955,-0.136,-0.265,-0.452,-0.349,-0.849,0.531
-0.778,-1.813,-0.747,1.463,0.154,-0.949,-0.850,-0.281,0.786,0.464
-1.065,-0.915,-0.578,1.065,-0.108,0.113,0.716,0.331,-0.732,0.033
-1.418,-0.205,-0.818,0.591,0.194,-0.186,-0.181,-0.301,-0.103,0.377
-2.687,-1.111,-0.686,-0.818,1.307,0.542,-0.276,0.059,-0.579,-1.270
-2.555,-0.708,0.491,-1.300,0.056,0.311,0.604,-0.804,0.566,0.475
-3.539,-1.145,4.294,-0.893,-0.658,0.092,0.899,-0.263,1.322,-0.721
-5.716,0.217,0.010,-0.280,0.327,-1.145,0.524,0.081,-0.465,-1.347
-1.294,-1.715,-0.155,1.130,0.444,0.456,0.139,0.552,0.354,-0.962
-4.367,-0.009,1.914,0.672,-0.455,-0.545,-0.721,0.195,0.795,-0.867
-0.749,3.280,0.253,-0.895,0.551,-0.702,-0.119,0.186,0.252,-0.900
-0.735,-0.162,0.089,0.554,0.062,-0.231,-0.220,-0.293,0.122,-0.245
2.836,-1.589,0.810,0.510,-1.046,0.524,-0.135,0.690,-1.422,0.475
3.444,-0.855,-0.145,1.967,-0.080,0.785,0.211,0.951,0.243,0.067
-4.944,0.779,0.136,-0.655,0.501,-0.495,-0.261,-0.750,0.137,-0.635
0.367,-0.829,1.152,1.963,-0.019,1.388,-0.387,-0.952,-0.054,-0.771
1.292,2.843,1.204,0.187,0.136,0.471,0.351,-0.297,-0.029,-1.091
-4.339,-1.078,-0.953,-1.521,0.703,-0.816,0.591,0.319,-0.682,-0.605
3.655,-0.309,-0.557,0.276,-0.161,-0.068,-0.319,0.663,-0.827,-0.441
0.554,2.098,-0.843,0.657,-0.687,-0.532,-1.011,-0.652,-0.112,-0.118
1.476,0.024,1.140,1.028,-0.656,1.528,0.237,0.305,0.378,0.358
0.101,2.133,-0.114,0.698,-0.984,-0.556,-0.840,0.708,-0.056,0.595
-6.583,-0.180,0.150,-0.583,-0.614,-0.010,0.740,-0.381,0.719,-0.500
-0.882,-0.318,-0.411,0.393,-0.438,-1.095,0.134,0.630,-0.045,-0.151
0.563,-2.376,2.485,-2.703,-0.772,-1.860,-0.978,0.142,0.264,0.778
5.214,-0.183,-1.761,0.522,0.008,0.142,0.073,0.942,0.132,-0.147
-3.512,-1.675,0.716,1.495,-0.179,-0.064,0.847,1.668,0.861,-1.394
1.798,-0.354,1.527,1.527,-0.095,-0.685,1.064,-0.069,0.154,0.100
-1.917,2.565,1.090,0.908,0.305,-0.940,-0.954,1.228,0.392,-0.072
4.764,-1.226,0.462,-0.335,0.176,-0.027,0.599,-0.334,0.144,0.143
0.062,2.128,0.052,2.559,-0.389,0.405,-0.154,0.031,0.755,0.431
0.527,-2.304,1.308,0.840,0.016,-0.174,-0.861,-0.421,-0.424,0.084
1.817,-2.110,2.277,-0.176,-0.869,-0.283,-0.207,-1.111,0.091,0.486
2.602,-1.732,1.168,-0.799,-0.171,-0.528,0.389,-0.631,0.120,-0.047
-0.873,1.768,2.484,3.815,-0.394,-0.089,0.198,0.805,0.170,0.491
-2.537,0.097,-0.927,0.484,0.250,-0.382,-0.745,-0.808,-0.626,-0.057
-0.845,0.684,-1.036,-0.011,-1.033,-0.984,0.043,0.145,-0.682,0.407
-4.711,0.761,0.174,1.285,-0.016,-1.084,-1.422,0.604,-0.659,0.055
3.840,0.824,0.585,0.007,-0.037,0.028,0.847,0.622,-0.987,0.740
4.952,-1.342,1.333,0.092,0.823,0.845,-0.331,0.859,-0.951,-0.660
-2.346,2.313,0.396,1.322,0.098,-0.888,0.038,0.416,0.366,1.278
-0.939,-2.296,-0.041,1.242,0.064,-0.021,0.228,1.225,1.121,-0.179
6.295,-1.236,0.559,-1.206,-0.318,-1.463,0.383,0.666,-0.105,0.528
2.605,-0.473,-1.154,-0.405,-0.810,-0.246,-0.199,0.101,-0.177,-0.103
4.275,0.578,0.014,1.774,-0.083,0.276,0.931,0.821,-0.239,-0.277
-0.241,1.024,-0.817,0.525,-1.142,-0.500,-0.225,-0.849,-1.125,-0.211
-2.229,-0.723,0.787,-1.139,-0.225,-0.370,0.557,0.045,0.921,-0.282
-0.345,0.011,-0.971,0.341,-0.457,0.014,0.049,-0.049,-0.447,-0.144
-1.330,-0.771,1.014,0.096,-0.591,-0.508,0.407,-0.761,0.845,-0.852
-0.489,-0.473,-0.107,0.463,-0.673,0.131,0.394,-0.191,0.567,0.473
-3.793,-2.088,0.259,-0.040,1.077,-1.020,0.261,0.857,0.728,-0.309
-2.816,0.014,-0.667,-0.328,0.060,-0.526,0.686,-0.178,-0.591,0.242
-4.432,-1.494,-2.984,-1.362,0.857,0.868,0.113,0.323,-0.836,0.844
-0.450,2.353,0.107,0.603,-0.978,-0.633,0.044,1.013,-0.314,0.374
4.992,3.037,0.928,0.371,1.596,0.124,1.427,0.210,-0.651,-0.624
1.518,0.948,0.026,-1.438,-0.847,-0.094,-2.184,0.160,-0.126,-0.003
-0.385,4.661,0.816,-1.473,1.415,-0.074,-1.522,0.740,0.713,-0.896
-0.257,-1.563,0.429,1.664,-0.805,-0.080,0.717,0.263,0.275,-0.616
-4.084,0.681,-2.322,1.366,-0.386,0.663,-0.805,0.717,-0.507,1.010
-1.070,2.616,-0.956,2.192,-0.314,-0.286,-0.624,-1.061,0.543,0.430
-3.665,-1.347,-1.690,0.737,-0.342,-0.079,-0.629,0.431,-0.301,-0.686
-1.683,-2.466,-0.742,-0.084,-0.504,-0.364,0.606,-0.759,0.126,-0.533
0.165,-1.424,-0.378,0.269,-0.128,-0.160,-0.214,-0.164,-0.234,-0.291
-2.866,-0.865,1.515,-1.610,0.051,0.250,-1.114,-0.854,0.805,1.061
1.787,-1.639,0.277,-0.411,-0.776,0.423,-0.674,-0.286,0.231,0.392
-0.314,-1.489,0.792,-0.573,0.245,0.132,-0.948,-1.096,0.593,0.009
-6.176,0.532,1.363,-3.283,0.301,-0.443,0.177,-0.191,1.326,1.061
2.788,-0.300,1.567,-0.095,-1.139,0.657,0.412,0.307,0.265,0.780
4.192,-1.798,0.679,-0.572,-0.668,-0.377,-0.119,0.205,0.190,0.646
-0.325,0.625,-0.754,-1.448,-1.320,-1.214,0.123,0.569,0.056,-0.230
0.772,0.166,-0.120,-0.108,-0.700,0.358,0.674,0.279,0.109,0.220
-0.089,0.887,2.622,-0.347,-0.632,1.600,-0.532,-1.027,-0.681,-0.666
2.724,-0.831,1.637,0.081,-1.149,1.378,-0.116,-0.494,-1.078,0.128
3.764,-2.213,1.043,-0.046,-0.568,0.593,0.437,-0.289,-0.691,0.461
1.763,1.148,0.830,-0.452,-0.691,1.444,0.766,-0.683,-0.188,-0.469
2.967,0.177,0.658,-0.629,-0.457,1.761,0.259,0.235,-0.150,0.070
4.292,-0.402,0.451,0.868,-0.460,1.670,0.969,-0.829,0.062,-0.339
1.662,-2.635,1.357,-0.222,-0.474,-0.413,0.120,-0.805,0.626,-0.053
4.590,0.010,2.760,-1.227,-0.812,2.158,0.109,-0.014,-0.042,-0.682
5.500,-1.153,0.873,-1.059,-1.571,1.240,-0.101,0.105,-0.576,-0.168
5.431,-1.608,0.700,-1.197,-1.371,0.853,0.096,0.845,-0.975,-0.122
5.964,-1.445,0.353,-1.307,-1.235,0.704,0.032,0.970,-1.232,-0.065
5.816,-1.865,0.022,-1.094,-1.347,-0.021,-0.140,0.941,-1.221,0.038
5.965,-1.786,0.013,-1.314,-1.125,0.156,-0.116,0.848,-1.158,0.053
-2.957,2.119,-0.218,-3.189,0.335,-1.771,-0.799,0.657,0.501,-0.101
1.366,-0.732,-0.760,-0.965,-0.357,-0.794,-0.485,0.587,0.351,0.261
2.187,-0.975,0.577,-0.964,-0.467,-0.610,-0.497,0.748,-0.454,0.317
1.781,-1.823,1.567,0.666,-0.553,0.432,0.372,1.111,-0.569,0.211
3.398,-1.273,0.124,1.595,-0.704,-1.001,0.523,0.485,0.186,0.590
-0.691,1.744,0.722,1.464,-0.378,-0.317,-0.945,-0.410,-0.305,0.538
-3.837,0.974,2.034,0.249,-0.662,-1.902,0.483,0.351,0.079,-0.920
5.595,-0.017,-1.601,-1.210,-0.672,0.540,0.149,0.835,-0.270,0.089
4.134,1.111,-0.345,0.286,0.048,0.426,0.484,-0.371,0.566,0.151
2.119,2.797,-0.425,-0.376,-0.411,0.098,-0.834,0.270,0.390,0.235
-6.838,-1.226,0.786,0.011,0.006,-0.651,-1.196,0.456,-0.793,-1.157
-1.214,4.455,-0.745,0.269,0.875,-1.642,-0.383,0.880,0.321,0.200
-1.131,4.449,-0.925,-1.613,-0.943,0.526,0.608,-0.496,1.136,0.046
3.986,0.630,-0.787,-0.233,-1.117,1.220,-0.018,0.546,0.516,0.268
0.421,1.009,-0.759,-0.570,-1.303,-0.310,-0.449,-0.568,-0.121,-0.062
-0.921,0.905,1.116,0.838,-0.226,1.222,1.118,-1.331,-0.369,0.228
4.791,-1.026,2.715,-1.188,-0.295,1.484,1.469,0.133,-0.573,-0.228
1.603,-0.034,3.232,-0.530,-0.380,1.347,1.711,-0.729,0.262,-0.290
6.363,-1.421,1.876,-1.021,-0.642,0.998,1.466,0.374,-1.357,-0.138
4.050,1.441,0.354,0.000,-0.357,1.635,0.578,0.503,-0.778,0.135
1.322,3.449,1.293,-1.463,0.650,1.549,0.208,0.429,0.446,-0.853
1.855,4.204,0.615,-0.986,-0.942,-0.019,0.838,0.351,1.328,-0.345
4.008,0.606,-0.289,-1.435,-1.524,0.207,0.357,1.044,0.175,0.031
2.613,1.163,2.781,-0.543,-0.604,1.960,1.221,0.074,0.128,-0.655
3.891,0.213,2.553,-1.098,-0.562,1.707,1.022,0.077,-0.490,-0.435
4.878,-0.662,2.490,-0.697,-0.702,1.581,1.396,0.430,-1.196,0.036
5.996,-1.046,0.246,-0.749,-0.976,0.015,0.955,0.809,-0.628,0.325
1.276,-0.656,2.049,0.858,-1.181,1.735,-1.411,-0.245,-0.522,0.057
1.280,0.912,0.523,-0.254,0.230,0.922,0.168,-0.141,0.959,0.732
0.862,0.486,1.797,-0.930,-1.132,1.104,0.017,-0.722,0.179,-0.381
0.109,1.226,-0.858,0.353,-1.142,-0.107,0.229,-0.491,-1.088,-0.154
-0.040,0.967,-0.372,0.159,-0.063,0.100,0.838,-0.123,0.137,-0.205
0.872,-0.189,0.043,0.344,-0.282,0.089,0.005,-0.234,0.323,0.105
2.669,2.933,1.974,-2.108,-0.322,0.925,0.137,0.438,0.535,-0.318
5.323,0.974,1.261,-1.437,-0.883,0.812,0.146,0.904,-0.457,-0.311
6.554,-0.896,0.146,-1.294,-1.388,0.152,-0.041,1.175,-0.331,-0.058
2.578,0.124,2.339,-0.670,-0.513,1.735,0.241,-0.224,-0.821,-0.035
5.286,4.220,-1.785,0.168,-0.371,0.084,0.389,1.071,-0.163,-1.216
-2.196,-0.559,-0.049,-0.276,0.239,-0.448,0.127,-0.066,-0.374,-0.015
-6.463,-1.325,-0.490,-0.376,-0.216,-0.636,1.402,1.555,-0.060,-0.443
2.237,-1.369,2.300,-1.619,-0.315,-1.651,-0.347,0.797,-0.026,0.486
3.245,0.888,-0.793,-1.725,-0.590,-0.017,-0.522,0.790,0.563,0.414
-0.065,0.649,-0.780,-1.316,-0.076,-0.056,-0.036,-0.175,0.459,0.517
7.665,0.462,-1.387,1.728,-0.718,1.448,0.750,1.050,-0.085,0.119
5.520,1.503,-1.929,0.664,-0.889,0.310,-0.021,1.041,-0.614,0.198
1.120,1.626,-0.067,0.259,-0.321,-0.712,1.133,1.018,-0.209,-0.180
-0.359,0.801,-0.040,0.370,-0.253,-0.377,-0.337,-0.366,-0.067,0.051
-1.594,-0.916,-0.133,0.762,-0.221,-0.950,0.014,0.250,0.090,-0.509
0.218,1.114,-0.771,1.103,-0.227,0.402,-0.409,0.432,0.543,0.598
-0.883,-0.697,-1.046,1.664,1.466,-0.031,0.144,1.067,0.770,0.363
-3.668,-0.600,-0.069,0.284,0.670,-1.489,0.547,0.132,0.561,-0.634
-0.887,-0.460,0.359,0.442,-0.384,-0.375,0.455,0.042,-0.036,-0.055
-1.965,0.901,-0.063,1.431,-0.351,-0.602,-0.271,0.403,-0.543,0.708
1.183,0.814,-0.323,1.459,-0.044,0.588,-0.254,-0.023,-0.441,0.613
3.096,-0.155,-1.015,0.393,-0.475,0.464,0.986,0.327,-0.023,0.459
1.905,-1.575,-0.087,0.014,0.090,-0.405,0.421,-0.366,0.027,0.527
3.612,0.429,0.166,0.138,0.011,1.015,0.648,1.303,-1.316,0.687
4.210,-1.381,0.291,0.069,-0.692,-0.246,0.487,0.024,-0.145,0.527
2.090,-0.994,0.269,-0.332,-0.903,-0.120,-0.522,0.455,0.060,0.257
3.663,-2.178,1.492,-0.606,-1.353,0.630,-0.719,0.245,-0.321,0.443
2.213,-2.611,1.891,-0.789,-0.738,-0.213,-0.268,-0.104,0.204,0.808
1.932,0.870,-0.750,-0.031,-1.142,-0.005,0.807,0.228,0.738,0.159
-3.425,-0.435,1.820,-1.456,-0.749,-0.620,0.595,-1.194,1.188,0.390
-4.393,-1.088,3.840,-2.010,-1.177,-1.014,1.158,0.275,0.254,-0.909
3.045,-1.549,1.647,-0.771,-0.910,-0.904,-0.169,0.219,-0.356,0.267
0.951,0.714,0.309,0.343,-0.144,0.954,0.131,-0.059,0.060,-0.351
2.931,-0.945,0.496,-0.186,-1.104,0.459,-0.325,-0.162,-1.055,-0.043
-3.547,-3.607,2.654,-1.535,-1.245,-0.919,1.257,-0.639,0.670,-0.791
-0.641,-2.985,2.118,-1.074,-0.738,-1.154,-0.420,-0.644,0.671,-0.176
1.573,-2.309,0.857,-0.321,-0.907,-0.582,-0.422,-0.008,0.022,0.517
2.275,-2.026,0.274,-0.457,-0.508,-0.772,-0.469,0.137,-0.233,0.757
0.076,1.055,0.710,-1.239,-0.352,-0.112,-0.608,0.535,0.109,-0.012
-0.248,-0.699,0.940,1.749,-0.239,1.039,1.146,-0.118,0.452,-0.018
4.283,-0.027,-1.386,0.177,-1.262,1.003,-0.024,1.063,0.370,0.147
0.103,1.329,0.485,-0.829,-1.071,-0.811,0.123,0.825,-0.481,0.131
4.444,3.260,1.276,-2.050,-0.071,1.401,0.925,0.135,-0.066,-0.760
5.944,0.934,0.388,-1.509,-0.922,1.449,1.021,0.516,-0.772,-0.169
1.508,0.116,0.787,-0.803,-0.646,0.317,-0.208,0.139,-0.165,0.514
3.054,0.289,0.431,-0.781,-1.184,0.780,0.683,0.847,0.319,-0.197
-2.442,0.385,2.163,-0.268,-0.956,0.202,1.475,0.537,-0.689,-0.370
-0.213,-1.012,0.846,0.120,-0.820,0.220,0.567,-0.242,0.092,-0.381
1.879,0.628,1.411,0.116,0.270,1.704,0.427,-0.492,-0.777,0.081
2.739,-1.278,0.434,-0.176,-0.772,0.559,0.015,0.138,-0.732,0.140
0.912,0.204,2.472,-0.371,-0.807,2.067,-1.046,-0.901,-0.959,-1.062
1.881,0.032,-0.949,-0.060,-1.071,-0.078,0.620,0.287,-0.306,0.356
-0.917,-0.093,-0.204,0.019,-0.375,-0.653,-0.298,0.080,-0.444,-0.390
0.167,0.211,0.260,0.315,0.710,0.129,-1.410,0.166,-0.179,-0.109
-1.619,-2.072,0.517,0.218,0.312,0.017,-0.282,-0.717,-0.068,-0.344
5.584,0.975,-1.422,-0.557,0.560,-0.230,-0.058,0.795,-0.467,-0.439
-5.203,-2.724,0.578,-1.135,1.213,0.379,0.888,0.295,0.863,-0.417
3.000,0.549,1.920,0.961,0.265,-0.002,1.114,-0.448,-0.644,-0.243
3.863,-0.087,-1.617,-0.384,-0.195,-0.019,-0.095,0.521,0.177,0.101
0.980,-0.153,0.170,0.120,-0.248,-0.592,-0.313,0.253,0.152,0.077
-0.996,0.866,-1.728,0.520,0.103,-0.191,-0.178,-0.361,0.094,0.249
-3.036,-1.742,-0.647,-0.021,-0.304,0.941,-0.121,-0.323,0.029,-0.291
4.172,1.432,0.255,-0.494,0.063,-0.569,-0.692,0.298,-0.372,-0.993
4.412,0.763,-1.433,-0.127,-0.900,0.213,1.007,0.274,-0.168,-0.253
4.396,-0.692,-1.022,-1.054,-1.495,0.228,0.045,0.526,-0.092,0.205
-1.084,-0.408,0.277,-0.383,0.059,-0.630,-0.427,0.141,-0.281,0.216
2.219,-1.230,0.224,0.618,-0.546,-0.905,-0.978,0.756,-0.077,0.857
0.337,3.726,0.245,0.892,0.211,-0.243,-0.365,-0.343,0.344,0.200
-1.721,-0.008,2.283,1.519,0.085,0.286,-1.174,0.192,-1.363,-0.389
1.018,-1.478,0.025,2.260,-0.874,-0.141,-0.530,0.151,-0.079,0.132
3.041,-1.310,1.545,2.283,-0.303,-0.738,0.392,0.137,-0.101,0.171
3.532,0.235,-1.473,1.226,-1.071,0.606,-0.001,0.493,0.120,-0.190
-0.733,-1.080,0.083,0.946,-0.627,0.499,0.306,-0.061,-0.300,0.208
-3.759,-1.420,-0.617,-1.166,0.274,0.490,0.653,-0.455,-0.688,-1.020
1.788,-2.373,3.011,0.139,-1.745,-0.804,0.902,-0.713,0.200,0.092
3.183,-3.144,1.197,-0.422,-1.478,-1.095,0.027,0.429,-0.157,0.549
3.192,-2.405,0.843,-1.123,-1.018,-1.192,-0.256,0.209,0.166,0.829
2.707,-2.021,0.795,-1.231,-1.044,-0.975,-0.536,0.452,0.093,0.830
0.947,-2.051,2.164,-0.457,-1.419,-0.048,0.613,-0.628,0.152,-0.446
-0.736,1.212,1.226,-0.571,-0.792,0.284,0.221,0.337,-0.502,0.509
-1.262,-1.756,0.543,-0.478,0.007,0.190,0.373,-0.528,0.794,0.373
1.474,0.905,0.473,-0.452,-1.084,1.083,0.494,-0.071,0.943,-0.066
2.660,-0.426,0.703,-0.738,-1.095,0.920,-0.022,0.479,0.626,-0.208
2.911,-0.788,0.424,-0.724,-0.906,0.582,-0.022,0.099,0.722,0.187
0.913,1.187,1.229,-0.924,-1.948,0.692,0.544,-0.251,0.761,-0.541
0.171,-1.958,1.010,-2.673,-0.595,-1.147,-0.538,-0.453,0.569,0.209
2.356,-0.906,0.146,-0.396,-0.822,0.482,0.446,-0.173,-0.000,0.339
0.095,-0.387,2.459,-0.682,0.092,-0.119,0.406,-1.226,1.296,-0.312
-0.012,-0.684,1.220,0.473,-0.078,1.526,-0.004,-1.599,1.226,-0.596
-3.444,0.459,3.260,-1.986,0.276,0.986,0.118,0.134,1.570,-0.225
1.159,-1.776,1.768,-1.629,0.570,0.613,-0.041,-0.077,1.233,0.304
2.952,-1.719,1.320,-0.971,-0.211,-0.077,-0.253,-0.359,0.482,-0.328
1.283,-1.530,1.825,-1.654,-0.564,-0.106,-0.713,-0.151,0.378,-0.232
0.960,-0.688,2.122,-1.981,-0.419,0.381,-0.486,-0.417,0.481,0.053
2.836,-0.503,0.572,-1.168,-0.734,0.313,-0.037,-0.267,0.941,0.225
2.433,-0.626,0.569,-0.327,-0.613,0.808,-0.063,0.440,0.247,-0.301
3.567,-1.273,0.463,-0.839,-0.868,0.323,-0.507,0.080,0.411,0.436
1.887,2.883,0.432,0.223,0.252,0.186,0.018,-0.059,-1.342,-0.429
1.605,-0.936,-0.647,1.047,-0.112,-0.241,0.405,-0.438,-0.055,-0.240
3.386,-0.117,0.589,0.972,-0.066,-1.105,0.694,0.915,0.117,-0.249
-1.351,-0.155,2.161,2.983,0.561,0.941,-0.527,0.176,-0.664,0.300
2.748,-0.145,-1.489,0.035,-0.766,0.494,0.917,0.818,-0.008,0.132
2.738,-2.435,0.364,-0.754,-0.615,-1.169,-0.406,0.384,-0.202,0.443
5.332,-1.069,-1.001,-0.601,-0.231,-0.127,0.096,0.502,-0.547,0.848
-3.753,-0.936,0.396,-1.724,0.420,-0.769,0.651,-0.929,0.644,-0.519
-4.991,-2.779,0.032,-0.567,0.022,0.513,1.171,0.817,-0.004,-1.628
1.021,-0.768,0.191,-0.524,-0.551,-0.194,-0.241,0.245,0.059,-0.070
-2.763,-1.050,1.073,-1.827,0.219,-0.803,0.589,-1.158,0.332,0.258
-1.419,-1.499,1.202,-0.770,-0.148,-0.760,0.261,-0.977,0.648,0.267
4.443,-0.384,-1.332,-1.105,-0.656,-0.397,-0.442,1.245,-0.178,0.337
4.699,-0.219,-0.439,0.278,-1.063,0.098,0.220,1.014,-1.132,0.031
1.923,0.356,-1.065,-0.352,-0.768,0.578,-0.258,0.749,0.188,0.158
-0.751,-2.744,1.575,0.597,-0.347,-0.784,0.227,-0.877,0.678,-0.460
2.023,0.075,0.711,0.569,-0.497,0.871,0.837,0.114,-0.578,0.689
0.788,0.270,-0.430,1.142,0.107,0.218,0.308,0.461,0.717,0.582
-0.208,3.233,-1.538,-1.051,-0.376,0.591,-0.039,-0.171,0.316,0.411
1.719,-0.048,-0.127,-0.936,-0.722,0.139,-1.140,0.497,0.567,-0.057
3.057,1.229,0.221,0.029,0.297,0.186,-0.137,0.664,-0.784,-0.175
3.923,-0.923,-0.145,0.463,0.154,0.118,-0.192,0.864,-0.617,0.259
0.574,0.191,-0.390,0.331,-0.442,-0.151,-0.414,-0.376,0.136,-0.147
0.427,1.945,3.735,0.842,2.097,-0.092,0.531,1.077,-0.474,-0.685
3.941,1.683,-0.709,-0.074,0.832,-0.594,-0.764,0.744,0.203,-0.602
-0.616,0.221,-0.833,0.687,-0.494,0.201,-0.121,0.206,-0.103,0.215
3.194,0.544,-0.475,-0.171,-1.262,0.455,-0.008,-0.428,-0.595,-0.243
-2.248,-1.288,-2.197,0.443,0.773,0.215,0.310,0.527,-0.074,-0.011
-2.390,0.041,0.373,1.955,0.165,-0.147,-0.594,-0.046,0.420,0.161
-1.734,1.455,2.407,0.754,0.380,-1.438,-0.134,0.134,-0.215,-0.136
4.420,1.497,-1.720,-0.804,0.473,-0.092,-1.195,1.399,0.841,-0.402
0.944,-1.450,-0.288,0.039,-0.354,0.488,-0.621,-0.260,-0.390,0.271
-1.160,0.516,-0.708,0.708,0.194,-0.799,-0.195,-0.205,-0.286,-0.073
-1.266,-1.641,-1.119,1.319,0.920,0.978,-0.693,0.310,0.404,0.183
1.437,0.134,-0.362,0.098,-0.261,-0.150,-0.252,0.042,-0.218,-0.957
0.245,-0.170,-0.232,0.524,0.183,-0.036,0.147,-0.111,-0.050,0.106
-0.361,-0.836,-0.523,0.305,-0.356,-0.676,-0.009,0.207,-0.282,-0.273
-0.486,-0.453,-0.302,0.314,0.145,0.318,-0.619,-0.039,-0.205,0.063
-2.862,-0.712,-0.064,1.589,-0.094,-0.135,-0.216,-0.179,0.240,0.707
0.167,-0.478,0.268,2.085,0.218,0.232,-0.567,0.385,0.188,0.837
3.143,-0.543,0.021,0.079,-0.050,1.087,0.066,0.763,-1.488,0.658
2.368,0.512,-0.139,1.117,-0.166,-0.455,0.277,0.307,-0.308,-0.281
-5.955,-0.007,0.648,-0.570,0.214,-2.156,-0.995,0.495,-0.168,-0.686
-1.436,-1.813,1.744,-0.137,0.073,-1.101,0.396,0.479,0.208,-0.641
7.641,0.431,-0.551,0.273,0.522,0.460,1.418,0.775,-0.155,-0.474
2.343,-2.456,0.989,0.269,-0.243,-0.805,-0.389,0.235,-0.422,-0.024
-0.980,-0.190,-0.417,0.822,0.517,-0.517,-0.066,0.348,1.011,-0.030
-1.843,-0.067,-1.082,0.892,-0.049,0.539,-0.874,-0.622,-0.364,0.715
-0.728,-0.247,-0.727,0.755,0.405,-0.140,-0.624,0.147,0.144,0.351
-1.229,0.450,-0.987,0.597,0.175,-0.402,-0.463,-0.350,-0.385,0.327
-3.518,0.850,-1.586,-0.688,-0.058,-0.552,0.607,-0.243,-1.489,0.133
0.985,-1.721,0.898,-0.995,-0.288,-0.601,-0.535,-0.533,1.014,0.092
0.816,-1.480,1.099,-0.748,-0.442,-0.558,-0.537,0.371,0.046,0.263
2.237,-0.817,0.461,-0.031,-0.674,1.092,0.404,-0.377,0.228,-0.006
-0.851,1.063,1.318,-1.585,-1.025,-0.250,0.060,0.787,-0.942,-0.130
5.360,1.738,2.123,-1.882,2.101,-0.296,-0.079,0.150,-0.354,-0.430
-0.596,-0.310,-0.100,1.624,-0.303,0.845,-1.038,-0.227,-0.202,0.050
-1.168,-0.748,-0.673,0.444,-0.123,-0.452,-0.389,0.049,0.172,0.506
0.465,1.145,-0.523,0.589,-0.251,0.422,-0.914,0.110,-0.053,0.492
-3.462,-1.115,-0.838,-0.202,0.135,0.804,-1.303,0.761,-0.813,0.576
0.081,-0.820,-0.532,-0.254,-0.271,-0.498,-0.572,-0.397,0.194,-0.207
-0.004,-0.146,-0.465,0.446,-0.051,0.177,-0.083,-0.255,-0.145,0.110
5.647,2.321,1.164,-0.101,1.946,-0.262,0.544,0.652,0.015,-0.288
1.960,0.029,-0.727,0.053,-0.651,-0.196,0.552,0.488,-0.195,0.755
-0.724,-1.425,-1.229,0.089,0.808,-0.071,-0.397,0.153,0.026,0.056
