,innder_id,raw_id
8663,8663,6913
8664,8664,6961
8665,8665,6980
8666,8666,6995
8667,8667,6998
8668,8668,7003
8669,8669,7011
8670,8670,7051
8671,8671,7081
8672,8672,7109
8673,8673,7120
8674,8674,7133
8675,8675,7142
8676,8676,7152
8677,8677,7187
8678,8678,7189
8679,8679,7191
8680,8680,7195
8681,8681,7196
8682,8682,7197
8683,8683,7205
8684,8684,7211
8685,8685,7212
8686,8686,7214
8687,8687,7232
8688,8688,7244
8689,8689,7262
8690,8690,7277
8691,8691,7279
8692,8692,7281
8693,8693,7292
8694,8694,7315
8695,8695,7316
8696,8696,7330
8697,8697,7332
8698,8698,7338
8699,8699,7354
8700,8700,7356
8701,8701,7392
8702,8702,7402
8703,8703,7403
8704,8704,7410
8705,8705,7413
8706,8706,7446
8707,8707,7453
8708,8708,7487
8709,8709,7523
8710,8710,7565
8711,8711,7697
8712,8712,7703
8713,8713,7723
8714,8714,7771
8715,8715,7791
8716,8716,7817
8717,8717,7821
8718,8718,7822
8719,8719,7872
8720,8720,7887
8721,8721,7958
8722,8722,8010
8723,8723,8056
8724,8724,8062
8725,8725,8123
8726,8726,8136
8727,8727,8137
8728,8728,8138
8729,8729,8149
8730,8730,8191
8731,8731,8201
8732,8732,8265
8733,8733,8294
8734,8734,8339
8735,8735,8363
8736,8736,8365
8737,8737,8393
8738,8738,8401
8739,8739,8427
8740,8740,8446
8741,8741,8452
8742,8742,8487
8743,8743,8501
8744,8744,8524
8745,8745,8540
8746,8746,8543
8747,8747,8613
8748,8748,8651
8749,8749,8652
8750,8750,8654
8751,8751,8658
8752,8752,8682
8753,8753,8686
8754,8754,8687
8755,8755,8688
8756,8756,8689
8757,8757,8693
8758,8758,8700
8759,8759,8712
8760,8760,8714
8761,8761,8719
8762,8762,8729
8763,8763,8747
8764,8764,8762
8765,8765,8770
8766,8766,8782
8767,8767,8819
8768,8768,8821
8769,8769,8834
8770,8770,8839
8771,8771,8849
8772,8772,8852
8773,8773,8856
8774,8774,8867
8775,8775,8869
8776,8776,8878
8777,8777,8890
8778,8778,8892
8779,8779,8893
8780,8780,8964
8781,8781,8988
8782,8782,8992
8783,8783,8993
8784,8784,9002
8785,8785,9003
8786,8786,9019
8787,8787,25828
8788,8788,25855
8789,8789,25856
8790,8790,25888
8791,8791,25901
8792,8792,25908
8793,8793,25916
8794,8794,25993
8795,8795,25999
8796,8796,26139
8797,8797,26155
8798,8798,26476
8799,8799,26521
8800,8800,26688
8801,8801,27685
8802,8802,30701
8803,8803,31045
8804,8804,31060
8805,8805,31083
8806,8806,31116
8807,8807,31431
8808,8808,31447
8809,8809,31613
8810,8810,31724
8811,8811,31737
8812,8812,31747
8813,8813,32076
8814,8814,32120
8815,8815,32128
8816,8816,32149
8817,8817,32361
8818,8818,32371
8819,8819,32589
8820,8820,32617
8821,8821,32627
8822,8822,32666
8823,8823,33685
8824,8824,33966
8825,8825,34065
8826,8826,34170
8827,8827,34353
8828,8828,34643
8829,8829,36531
8830,8830,39408
8831,8831,39421
8832,8832,40964
8833,8833,40973
8834,8834,41411
8835,8835,42021
8836,8836,42053
8837,8837,44844
8838,8838,44949
8839,8839,45335
8840,8840,45852
8841,8841,47264
8842,8842,48518
8843,8843,48591
8844,8844,48698
8845,8845,48791
8846,8846,49282
8847,8847,50147
8848,8848,50253
8849,8849,51678
8850,8850,51911
8851,8851,52279
8852,8852,52285
8853,8853,52715
8854,8854,53004
8855,8855,53737
8856,8856,54290
8857,8857,54768
8858,8858,55288
8859,8859,5332
8860,8860,7743
8861,8861,9004
8862,8862,65577
8863,8863,5763
8864,8864,716
8865,8865,503
8866,8866,882
8867,8867,34292
8868,8868,1715
8869,8869,3694
8870,8870,3748
8871,8871,4169
8872,8872,4800
8873,8873,4895
8874,8874,4916
8875,8875,5495
8876,8876,5678
8877,8877,5710
8878,8878,6346
8879,8879,6583
8880,8880,6976
8881,8881,7308
8882,8882,7383
8883,8883,7809
8884,8884,7954
8885,8885,7988
8886,8886,8093
8887,8887,8589
8888,8888,8854
8889,8889,8899
8890,8890,8905
8891,8891,8928
8892,8892,8948
8893,8893,26021
8894,8894,26317
8895,8895,26444
8896,8896,26492
8897,8897,26560
8898,8898,26638
8899,8899,26774
8900,8900,26819
8901,8901,26856
8902,8902,27004
8903,8903,27008
8904,8904,27036
8905,8905,27067
8906,8906,27216
8907,8907,27238
8908,8908,27450
8909,8909,27643
8910,8910,27751
8911,8911,30791
8912,8912,31255
8913,8913,31617
8914,8914,32263
8915,8915,33463
8916,8916,34526
8917,8917,37462
8918,8918,37477
8919,8919,37785
8920,8920,40597
8921,8921,40697
8922,8922,43022
8923,8923,43391
8924,8924,44317
8925,8925,48673
8926,8926,48833
8927,8927,51562
8928,8928,53131
8929,8929,54075
8930,8930,54270
8931,8931,55946
8932,8932,58287
8933,8933,59000
8934,8934,59026
8935,8935,60363
8936,8936,60405
8937,8937,61406
8938,8938,61567
8939,8939,62788
8940,8940,62834
8941,8941,62836
8942,8942,63189
8943,8943,63222
8944,8944,65045
8945,8945,65939
8946,8946,66246
8947,8947,66798
8948,8948,67980
8949,8949,67999
8950,8950,69356
8951,8951,69381
8952,8952,69442
8953,8953,69818
8954,8954,70344
8955,8955,70495
8956,8956,70864
8957,8957,71129
8958,8958,71304
8959,8959,71372
8960,8960,71374
8961,8961,71503
8962,8962,71910
8963,8963,72694
8964,8964,73431
8965,8965,73488
8966,8966,74111
8967,8967,74139
8968,8968,75436
8969,8969,77629
8970,8970,77798
8971,8971,78041
8972,8972,78054
8973,8973,80398
8974,8974,80926
8975,8975,81080
8976,8976,81083
8977,8977,81516
8978,8978,82139
8979,8979,82667
8980,8980,82928
8981,8981,83760
8982,8982,84192
8983,8983,84553
8984,8984,84732
8985,8985,85025
8986,8986,86487
8987,8987,87425
8988,8988,87435
8989,8989,87642
8990,8990,87802
8991,8991,87804
8992,8992,88127
8993,8993,88515
8994,8994,88699
8995,8995,88764
8996,8996,90649
8997,8997,90870
8998,8998,91474
8999,8999,91488
9000,9000,92257
9001,9001,93766
9002,9002,94405
9003,9003,94480
9004,9004,94967
9005,9005,95207
9006,9006,96590
9007,9007,96691
9008,9008,98120
9009,9009,98175
9010,9010,98381
9011,9011,99005
9012,9012,100093
9013,9013,100363
9014,9014,101076
9015,9015,101362
9016,9016,101629
9017,9017,103339
9018,9018,103596
9019,9019,103655
9020,9020,103810
9021,9021,104243
9022,9022,105585
9023,9023,106030
9024,9024,106491
9025,9025,107024
9026,9026,107737
9027,9027,108709
9028,9028,108727
9029,9029,108945
9030,9030,108981
9031,9031,109042
9032,9032,109072
9033,9033,110127
9034,9034,110809
9035,9035,112897
9036,9036,113348
9037,9037,113573
9038,9038,114242
9039,9039,114795
9040,9040,115279
9041,9041,116823
9042,9042,121117
9043,9043,121135
9044,9044,5994
9045,9045,32925
9046,9046,85438
9047,9047,93740
9048,9048,96991
9049,9049,101415
9050,9050,103257
9051,9051,104906
9052,9052,105759
9053,9053,106330
9054,9054,106441
9055,9055,107704
9056,9056,107987
9057,9057,108780
9058,9058,109627
9059,9059,110586
9060,9060,113186
9061,9061,114439
9062,9062,1075
9063,9063,3738
9064,9064,5788
9065,9065,7079
9066,9066,8951
9067,9067,25818
9068,9068,47239
9069,9069,82463
9070,9070,2047
9071,9071,2267
9072,9072,3217
9073,9073,3721
9074,9074,3725
9075,9075,3830
9076,9076,3886
9077,9077,4113
9078,9078,4193
9079,9079,4243
9080,9080,4376
9081,9081,4655
9082,9082,4708
9083,9083,5359
9084,9084,5413
9085,9085,5460
9086,9086,5497
9087,9087,5555
9088,9088,5596
9089,9089,5768
9090,9090,5892
9091,9091,5917
9092,9092,6033
9093,9093,6049
9094,9094,6124
9095,9095,6169
9096,9096,6243
9097,9097,6311
9098,9098,6314
9099,9099,6581
9100,9100,6821
9101,9101,6824
9102,9102,6986
9103,9103,6994
9104,9104,6997
9105,9105,7031
9106,9106,7208
9107,9107,7491
9108,9108,7916
9109,9109,8043
9110,9110,8196
9111,9111,8377
9112,9112,8447
9113,9113,8521
9114,9114,8571
9115,9115,8650
9116,9116,8705
9117,9117,8787
9118,9118,26513
9119,9119,26745
9120,9120,5304
9121,9121,33722
9122,9122,1675
9123,9123,3344
9124,9124,4204
9125,9125,4236
9126,9126,4416
9127,9127,4763
9128,9128,4863
9129,9129,5714
9130,9130,5906
9131,9131,6042
9132,9132,6048
9133,9133,6092
9134,9134,6160
9135,9135,6396
9136,9136,6463
9137,9137,6531
9138,9138,6576
9139,9139,6775
9140,9140,6845
9141,9141,6869
9142,9142,6928
9143,9143,7094
9144,9144,7114
9145,9145,7920
9146,9146,8190
9147,9147,8375
9148,9148,8932
9149,9149,30818
9150,9150,32314
9151,9151,32781
9152,9152,39398
9153,9153,2007
9154,9154,2897
9155,9155,7334
9156,9156,86985
9157,9157,50800
9158,9158,50954
9159,9159,59727
9160,9160,63393
9161,9161,69934
9162,9162,70334
9163,9163,70643
9164,9164,70663
9165,9165,73290
9166,9166,73983
9167,9167,74154
9168,9168,77414
9169,9169,95856
9170,9170,114082
9171,9171,117464
9172,9172,7647
9173,9173,8395
9174,9174,25952
9175,9175,1659
9176,9176,4392
9177,9177,7134
9178,9178,4201
9179,9179,5086
9180,9180,53127
9181,9181,100244
9182,9182,102033
9183,9183,32456
9184,9184,98604
9185,9185,103659
9186,9186,104283
9187,9187,104419
9188,9188,115927
9189,9189,42559
9190,9190,50477
9191,9191,62662
9192,9192,95002
9193,9193,95185
9194,9194,961
9195,9195,1312
9196,9196,4373
9197,9197,4739
9198,9198,5137
9199,9199,5531
9200,9200,5625
9201,9201,5808
9202,9202,6011
9203,9203,6221
9204,9204,7879
9205,9205,1133
9206,9206,32002
9207,9207,119145
9208,9208,27251
9209,9209,36289
9210,9210,54284
9211,9211,56846
9212,9212,70932
9213,9213,78251
9214,9214,83086
9215,9215,85555
9216,9216,86478
9217,9217,89039
9218,9218,89780
9219,9219,92427
9220,9220,93750
9221,9221,95201
9222,9222,96655
9223,9223,96700
9224,9224,99178
9225,9225,102819
9226,9226,108192
9227,9227,114704
9228,9228,116849
9229,9229,117851
9230,9230,25869
9231,9231,44041
9232,9232,64993
9233,9233,73042
9234,9234,77910
9235,9235,1087
9236,9236,59519
9237,9237,2607
9238,9238,4778
9239,9239,25748
9240,9240,26059
9241,9241,32199
9242,9242,42176
9243,9243,47460
9244,9244,51559
9245,9245,51596
9246,9246,51894
9247,9247,55659
9248,9248,56580
9249,9249,68868
9250,9250,70541
9251,9251,74727
9252,9252,77177
9253,9253,81371
9254,9254,82976
9255,9255,83359
9256,9256,84613
9257,9257,84716
9258,9258,85213
9259,9259,86083
9260,9260,86237
9261,9261,86504
9262,9262,87960
9263,9263,88267
9264,9264,88694
9265,9265,88954
9266,9266,90343
9267,9267,90376
9268,9268,90576
9269,9269,90888
9270,9270,91079
9271,9271,91199
9272,9272,91233
9273,9273,91325
9274,9274,91673
9275,9275,91890
9276,9276,92192
9277,9277,92500
9278,9278,92637
9279,9279,92694
9280,9280,93265
9281,9281,93443
9282,9282,94024
9283,9283,94953
9284,9284,95449
9285,9285,95567
9286,9286,95583
9287,9287,95744
9288,9288,95761
9289,9289,95858
9290,9290,95873
9291,9291,96121
9292,9292,96612
9293,9293,96616
9294,9294,96728
9295,9295,96911
9296,9296,97057
9297,9297,97836
9298,9298,97866
9299,9299,98795
9300,9300,100106
9301,9301,100487
9302,9302,101283
9303,9303,101360
9304,9304,101577
9305,9305,101739
9306,9306,101895
9307,9307,101962
9308,9308,102217
9309,9309,102602
9310,9310,102716
9311,9311,103539
9312,9312,103984
9313,9313,104303
9314,9314,104520
9315,9315,105250
9316,9316,105731
9317,9317,106471
9318,9318,106540
9319,9319,106762
9320,9320,106889
9321,9321,108583
9322,9322,108729
9323,9323,109569
9324,9324,110501
9325,9325,110882
9326,9326,111384
9327,9327,112940
9328,9328,113374
9329,9329,113378
9330,9330,114554
9331,9331,114635
9332,9332,115705
9333,9333,115708
9334,9334,116136
9335,9335,116138
9336,9336,117533
9337,9337,118700
9338,9338,118880
9339,9339,120811
9340,9340,120813
9341,9341,120815
9342,9342,120821
9343,9343,120823
9344,9344,1145
9345,9345,3490
9346,9346,3934
9347,9347,5104
9348,9348,6021
9349,9349,1718
9350,9350,2415
9351,9351,2637
9352,9352,2650
9353,9353,2663
9354,9354,2743
9355,9355,2981
9356,9356,3136
9357,9357,3349
9358,9358,3924
9359,9359,4362
9360,9360,4556
9361,9361,4611
9362,9362,4715
9363,9363,4810
9364,9364,5090
9365,9365,5122
9366,9366,5124
9367,9367,5136
9368,9368,5148
9369,9369,5353
9370,9370,5451
9371,9371,5491
9372,9372,5518
9373,9373,5990
9374,9374,6034
9375,9375,6045
9376,9376,6177
9377,9377,6211
9378,9378,6231
9379,9379,6248
9380,9380,6255
9381,9381,6278
9382,9382,6307
9383,9383,6318
9384,9384,6336
9385,9385,6340
9386,9386,6390
9387,9387,6431
9388,9388,6432
9389,9389,6434
9390,9390,6438
9391,9391,6439
9392,9392,6450
9393,9393,6452
9394,9394,6477
9395,9395,6480
9396,9396,6516
9397,9397,6517
9398,9398,90430
9399,9399,8901
9400,9400,93272
9401,9401,95218
9402,9402,96430
9403,9403,99530
9404,9404,112006
9405,9405,113275
9406,9406,7787
9407,9407,26283
9408,9408,7753
9409,9409,41724
9410,9410,44241
9411,9411,62718
9412,9412,69712
9413,9413,6672
9414,9414,5088
9415,9415,2189
9416,9416,3905
9417,9417,5243
9418,9418,73808
9419,9419,85129
9420,9420,94867
9421,9421,100302
9422,9422,2758
9423,9423,95843
9424,9424,105531
9425,9425,112488
9426,9426,1575
9427,9427,2610
9428,9428,3514
9429,9429,5164
9430,9430,59404
9431,9431,67748
9432,9432,69992
9433,9433,73413
9434,9434,74946
9435,9435,77264
9436,9436,80586
9437,9437,80924
9438,9438,81132
9439,9439,81383
9440,9440,85367
9441,9441,8624
9442,9442,55549
9443,9443,60857
9444,9444,2783
9445,9445,7092
9446,9446,68099
9447,9447,3279
9448,9448,85736
9449,9449,120
9450,9450,439
9451,9451,545
9452,9452,572
9453,9453,600
9454,9454,633
9455,9455,712
9456,9456,723
9457,9457,834
9458,9458,868
9459,9459,1098
9460,9460,1311
9461,9461,1421
9462,9462,1493
9463,9463,1496
9464,9464,1565
9465,9465,1622
9466,9466,1773
9467,9467,1776
9468,9468,1832
9469,9469,1864
9470,9470,1886
9471,9471,2039
9472,9472,2158
9473,9473,2244
9474,9474,2246
9475,9475,2254
9476,9476,2482
9477,9477,2510
9478,9478,2552
9479,9479,2586
9480,9480,2695
9481,9481,2740
9482,9482,2855
9483,9483,3329
9484,9484,3495
9485,9485,3497
9486,9486,3599
9487,9487,3619
9488,9488,3691
9489,9489,3731
9490,9490,3805
9491,9491,3843
9492,9492,3938
9493,9493,3971
9494,9494,4065
9495,9495,4106
9496,9496,4115
9497,9497,4134
9498,9498,4137
9499,9499,4175
9500,9500,4180
9501,9501,4181
9502,9502,4219
9503,9503,4253
9504,9504,4284
9505,9505,4331
9506,9506,4415
9507,9507,4418
9508,9508,4430
9509,9509,4442
9510,9510,4485
9511,9511,4510
9512,9512,4527
9513,9513,4532
9514,9514,4538
9515,9515,4548
9516,9516,4575
9517,9517,4579
9518,9518,4656
9519,9519,4660
9520,9520,4668
9521,9521,4714
9522,9522,4314
9523,9523,4609
9524,9524,6736
9525,9525,7183
9526,9526,5416
9527,9527,5813
9528,9528,5869
9529,9529,6451
9530,9530,6984
9531,9531,7813
9532,9532,8252
9533,9533,8488
9534,9534,25801
9535,9535,26336
9536,9536,26871
9537,9537,42740
9538,9538,46604
9539,9539,47384
9540,9540,49524
9541,9541,52838
9542,9542,53569
9543,9543,54406
9544,9544,55036
9545,9545,55272
9546,9546,56885
9547,9547,58879
9548,9548,61991
9549,9549,66547
9550,9550,70587
9551,9551,72090
9552,9552,72696
9553,9553,83222
9554,9554,89523
9555,9555,90868
9556,9556,91628
9557,9557,92234
9558,9558,96863
9559,9559,97779
9560,9560,98585
9561,9561,98836
9562,9562,99117
9563,9563,99217
9564,9564,99415
9565,9565,99957
9566,9566,100326
9567,9567,110453
9568,9568,112316
9569,9569,45003
9570,9570,59715
9571,9571,3670
9572,9572,43652
9573,9573,88179
9574,9574,89047
9575,9575,5503
9576,9576,53450
9577,9577,311
9578,9578,6458
9579,9579,4722
9580,9580,4968
9581,9581,5221
9582,9582,6026
9583,9583,7843
9584,9584,27876
9585,9585,2063
9586,9586,2673
9587,9587,4151
9588,9588,4244
9589,9589,3880
9590,9590,4107
9591,9591,4252
9592,9592,4964
9593,9593,5258
9594,9594,6688
9595,9595,6851
9596,9596,7167
9597,9597,7384
9598,9598,7763
9599,9599,8129
9600,9600,8374
9601,9601,8587
9602,9602,8933
9603,9603,30892
9604,9604,864
9605,9605,1850
9606,9606,2675
9607,9607,2994
9608,9608,32554
9609,9609,1613
9610,9610,2503
9611,9611,5373
9612,9612,6930
9613,9613,31086
9614,9614,27619
9615,9615,76301
9616,9616,77833
9617,9617,102058
9618,9618,128715
9619,9619,25774
9620,9620,31270
9621,9621,46156
9622,9622,47931
9623,9623,49394
9624,9624,53326
9625,9625,58554
9626,9626,58898
9627,9627,58964
9628,9628,62203
9629,9629,66289
9630,9630,69103
9631,9631,70015
9632,9632,70206
9633,9633,73587
9634,9634,74740
9635,9635,81085
9636,9636,84189
9637,9637,88837
9638,9638,91681
9639,9639,92206
9640,9640,93164
9641,9641,93790
9642,9642,101973
9643,9643,103017
9644,9644,107017
9645,9645,114060
9646,9646,120635
9647,9647,121583
9648,9648,202
9649,9649,2984
9650,9650,6173
9651,9651,8221
9652,9652,26965
9653,9653,45382
9654,9654,52299
9655,9655,54978
9656,9656,60133
9657,9657,70641
9658,9658,93083
9659,9659,100108
9660,9660,106062
9661,9661,112911
9662,9662,113532
9663,9663,115071
9664,9664,763
9665,9665,1891
9666,9666,2061
9667,9667,2892
9668,9668,3119
9669,9669,3216
9670,9670,3485
9671,9671,3652
9672,9672,3772
9673,9673,3970
9674,9674,4064
9675,9675,4689
9676,9676,4753
9677,9677,4794
9678,9678,4907
9679,9679,4934
9680,9680,5156
9681,9681,5157
9682,9682,5163
9683,9683,5165
9684,9684,5210
9685,9685,5355
9686,9686,5542
9687,9687,5606
9688,9688,5697
9689,9689,5726
9690,9690,5908
9691,9691,5935
9692,9692,6000
9693,9693,6055
9694,9694,6130
9695,9695,6132
9696,9696,6256
9697,9697,6406
9698,9698,6500
9699,9699,6701
9700,9700,6730
9701,9701,6804
9702,9702,6815
9703,9703,6842
9704,9704,7115
9705,9705,7202
9706,9706,7225
9707,9707,7270
9708,9708,7378
9709,9709,7562
9710,9710,7650
9711,9711,7886
9712,9712,7930
9713,9713,7937
9714,9714,7959
9715,9715,7984
9716,9716,8035
9717,9717,8512
9718,9718,8674
9719,9719,8727
9720,9720,8813
9721,9721,8885
9722,9722,8889
9723,9723,8903
9724,9724,8923
9725,9725,8967
9726,9726,26134
9727,9727,26603
9728,9728,26695
9729,9729,26875
9730,9730,26985
9731,9731,27664
9732,9732,31263
9733,9733,32632
9734,9734,33861
9735,9735,34648
9736,9736,41014
9737,9737,42900
9738,9738,45506
9739,9739,48165
9740,9740,52666
9741,9741,74541
9742,9742,1780
9743,9743,56274
9744,9744,8926
9745,9745,90603
9746,9746,6528
9747,9747,8761
9748,9748,3579
9749,9749,3746
9750,9750,4173
9751,9751,4761
9752,9752,5348
9753,9753,8963
9754,9754,2437
9755,9755,53859
9756,9756,53919
9757,9757,4737
9758,9758,73854
9759,9759,82527
9760,9760,2768
9761,9761,3025
9762,9762,3929
9763,9763,3187
9764,9764,4536
9765,9765,4893
9766,9766,5343
9767,9767,6127
9768,9768,772
9769,9769,27329
9770,9770,84414
9771,9771,86628
9772,9772,86723
9773,9773,90863
9774,9774,93420
9775,9775,96563
9776,9776,97395
9777,9777,99214
9778,9778,99349
9779,9779,100003
9780,9780,100058
9781,9781,101106
9782,9782,106220
9783,9783,107718
9784,9784,108949
9785,9785,109895
9786,9786,110603
9787,9787,823
9788,9788,1156
9789,9789,1534
9790,9790,2284
9791,9791,3222
9792,9792,3517
9793,9793,4923
9794,9794,5119
9795,9795,5202
9796,9796,5494
9797,9797,5498
9798,9798,5741
9799,9799,6035
9800,9800,6072
9801,9801,6226
9802,9802,6247
9803,9803,6609
9804,9804,6964
9805,9805,6981
9806,9806,6982
9807,9807,7050
9808,9808,7194
9809,9809,7206
9810,9810,7238
9811,9811,7241
9812,9812,7328
9813,9813,7749
9814,9814,7936
9815,9815,7938
9816,9816,7940
9817,9817,7941
9818,9818,8153
9819,9819,8239
9820,9820,8261
9821,9821,8302
9822,9822,8785
9823,9823,8875
9824,9824,25904
9825,9825,31590
9826,9826,32677
9827,9827,5276
9828,9828,5302
9829,9829,2292
9830,9830,3750
9831,9831,65612
9832,9832,2573
9833,9833,5368
9834,9834,95197
9835,9835,6616
9836,9836,75395
9837,9837,97936
9838,9838,91842
9839,9839,27515
9840,9840,33826
9841,9841,73713
9842,9842,83082
9843,9843,93422
9844,9844,98017
9845,9845,3829
9846,9846,4060
9847,9847,4615
9848,9848,4667
9849,9849,4829
9850,9850,4953
9851,9851,4972
9852,9852,4988
9853,9853,5035
9854,9854,5205
9855,9855,5703
9856,9856,6129
9857,9857,6343
9858,9858,6354
9859,9859,6411
9860,9860,6519
9861,9861,6521
9862,9862,6614
9863,9863,6626
9864,9864,6638
9865,9865,6653
9866,9866,6983
9867,9867,7083
9868,9868,7220
9869,9869,7224
9870,9870,7237
9871,9871,7249
9872,9872,7271
9873,9873,7283
9874,9874,7340
9875,9875,7398
9876,9876,1153
9877,9877,3657
9878,9878,2592
9879,9879,3888
9880,9880,4649
9881,9881,5097
9882,9882,5295
9883,9883,5559
9884,9884,6351
9885,9885,6732
9886,9886,5071
9887,9887,6571
9888,9888,7789
9889,9889,3207
9890,9890,571
9891,9891,3913
9892,9892,4320
9893,9893,4797
9894,9894,6096
9895,9895,6115
9896,9896,2775
9897,9897,5290
9898,9898,5643
9899,9899,27255
9900,9900,34767
9901,9901,56331
9902,9902,56515
9903,9903,60338
9904,9904,65672
9905,9905,68180
9906,9906,77795
9907,9907,90211
9908,9908,91386
9909,9909,92243
9910,9910,92681
9911,9911,103306
9912,9912,104245
9913,9913,107627
9914,9914,112163
9915,9915,118734
9916,9916,128686
9917,9917,51287
9918,9918,5517
9919,9919,7505
9920,9920,7759
9921,9921,25792
9922,9922,26159
9923,9923,27033
9924,9924,27513
9925,9925,43899
9926,9926,49412
9927,9927,61816
9928,9928,89988
9929,9929,101456
9930,9930,101458
9931,9931,676
9932,9932,4760
9933,9933,27735
9934,9934,3845
9935,9935,4706
9936,9936,6232
9937,9937,6784
9938,9938,26578
9939,9939,55391
9940,9940,2512
9941,9941,5031
9942,9942,5227
9943,9943,5239
9944,9944,51817
9945,9945,58324
9946,9946,77990
9947,9947,27738
9948,9948,27889
9949,9949,690
9950,9950,1820
9951,9951,6114
9952,9952,6610
9953,9953,7201
9954,9954,8598
9955,9955,26939
9956,9956,6861
9957,9957,47202
9958,9958,54780
9959,9959,59306
9960,9960,60286
9961,9961,27905
9962,9962,6722
9963,9963,6723
9964,9964,5424
9965,9965,6328
9966,9966,6769
9967,9967,5511
9968,9968,7240
9969,9969,7919
9970,9970,1572
9971,9971,3951
9972,9972,5314
9973,9973,5619
9974,9974,5512
9975,9975,2853
9976,9976,6025
9977,9977,6326
9978,9978,6597
9979,9979,7769
9980,9980,27587
9981,9981,31687
9982,9982,31785
9983,9983,31807
9984,9984,40586
9985,9985,57147
9986,9986,68511
9987,9987,27555
9988,9988,5645
9989,9989,3625
9990,9990,25826
9991,9991,5607
9992,9992,40010
9993,9993,79863
9994,9994,192
9995,9995,89273
9996,9996,7748
9997,9997,26453
9998,9998,81736
9999,9999,651
10000,10000,672
10001,10001,775
10002,10002,1062
10003,10003,1118
10004,10004,1764
10005,10005,3636
10006,10006,3866
10007,10007,5862
10008,10008,5984
10009,10009,6479
10010,10010,6737
10011,10011,7878
10012,10012,8997
10013,10013,31362
10014,10014,128832
10015,10015,6053
10016,10016,8015
10017,10017,26629
10018,10018,26842
10019,10019,43838
10020,10020,44245
10021,10021,51277
10022,10022,57637
10023,10023,58975
10024,10024,65601
10025,10025,68941
10026,10026,70994
10027,10027,71571
10028,10028,78062
10029,10029,78319
10030,10030,78746
10031,10031,82378
10032,10032,82744
10033,10033,83374
10034,10034,84950
10035,10035,89028
10036,10036,89164
10037,10037,95488
10038,10038,96252
10039,10039,96448
10040,10040,96510
10041,10041,96565
10042,10042,103801
10043,10043,2632
10044,10044,4119
10045,10045,4289
10046,10046,4325
10047,10047,4375
10048,10048,4698
10049,10049,4716
10050,10050,4856
10051,10051,5560
10052,10052,90753
10053,10053,92841
10054,10054,61948
10055,10055,71700
10056,10056,7058
10057,10057,66639
10058,10058,76079
10059,10059,96775
10060,10060,110407
10061,10061,86000
10062,10062,93855
10063,10063,102070
10064,10064,46772
10065,10065,91821
10066,10066,108689
10067,10067,109483
10068,10068,8751
10069,10069,78003
10070,10070,6882
10071,10071,6968
10072,10072,8846
10073,10073,43906
10074,10074,45664
10075,10075,56336
10076,10076,70410
10077,10077,72334
10078,10078,72630
10079,10079,74428
10080,10080,74731
10081,10081,79807
10082,10082,82452
10083,10083,84621
10084,10084,93172
10085,10085,4997
10086,10086,6569
10087,10087,1489
10088,10088,5794
10089,10089,34155
10090,10090,36363
10091,10091,3492
10092,10092,773
10093,10093,3124
10094,10094,31502
10095,10095,32289
10096,10096,48522
10097,10097,51694
10098,10098,60141
10099,10099,70282
10100,10100,6382
10101,10101,72921
10102,10102,404
10103,10103,734
10104,10104,1142
10105,10105,1316
10106,10106,1749
10107,10107,2509
10108,10108,4145
10109,10109,4196
10110,10110,4227
10111,10111,4257
10112,10112,4751
10113,10113,5510
10114,10114,5681
10115,10115,5910
10116,10116,6024
10117,10117,6267
10118,10118,6792
10119,10119,6802
10120,10120,6900
10121,10121,6973
10122,10122,3373
10123,10123,5888
10124,10124,48049
10125,10125,52005
10126,10126,97024
10127,10127,98203
10128,10128,109191
10129,10129,109578
10130,10130,110675
10131,10131,112171
10132,10132,113604
10133,10133,114678
10134,10134,115414
10135,10135,120392
10136,10136,130219
10137,10137,2175
10138,10138,47665
10139,10139,66511
10140,10140,57276
10141,10141,58530
10142,10142,82703
10143,10143,118985
10144,10144,119687
10145,10145,77846
10146,10146,8971
10147,10147,8994
10148,10148,582
10149,10149,827
10150,10150,1420
10151,10151,679
10152,10152,727
10153,10153,53906
10154,10154,58425
10155,10155,74152
10156,10156,1318
10157,10157,2934
10158,10158,776
10159,10159,5274
10160,10160,4405
10161,10161,8684
10162,10162,25753
10163,10163,32892
10164,10164,55895
10165,10165,48342
10166,10166,3867
10167,10167,5390
10168,10168,5662
10169,10169,5896
10170,10170,6200
10171,10171,7457
10172,10172,8955
10173,10173,1861
10174,10174,2685
10175,10175,3335
10176,10176,8642
10177,10177,37844
10178,10178,7372
10179,10179,3473
10180,10180,7038
10181,10181,27246
10182,10182,27647
10183,10183,32009
10184,10184,32300
10185,10185,42736
10186,10186,43744
10187,10187,51094
10188,10188,53855
10189,10189,70697
10190,10190,79588
10191,10191,80617
10192,10192,84532
10193,10193,85181
10194,10194,86059
10195,10195,26148
10196,10196,26309
10197,10197,31628
10198,10198,40681
10199,10199,47417
10200,10200,59129
10201,10201,59838
10202,10202,66785
10203,10203,67744
10204,10204,70432
10205,10205,77709
10206,10206,79927
10207,10207,82765
10208,10208,90624
10209,10209,92264
10210,10210,92439
10211,10211,92817
10212,10212,93240
10213,10213,93563
10214,10214,93610
10215,10215,94150
10216,10216,94323
10217,10217,94325
10218,10218,94746
10219,10219,95508
10220,10220,95602
